EnglishDayNameOfWeek,EnglishMonthName,FrenchDayNameOfWeek,FrenchMonthName,SpanishDayNameOfWeek,SpanishMonthName,Sum of CalendarQuarter,Sum of CalendarSemester,Sum of CalendarYear,DateKey,Sum of DayNumberOfMonth,Sum of DayNumberOfWeek,Sum of DayNumberOfYear,Sum of FiscalQuarter,Sum of FiscalYear,Năm,Quý,Tháng,Ngày,Sum of MonthNumberOfYear,Sum of FiscalSemester,Sum of WeekNumberOfYear
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2007,20070621,21,5,172,4,2007,2007,Qtr 2,Tháng Sáu,21,6,2,25
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2007,20070628,28,5,179,4,2007,2007,Qtr 2,Tháng Sáu,28,6,2,26
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2008,20080605,5,5,157,4,2008,2008,Qtr 2,Tháng Sáu,5,6,2,23
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2008,20080612,12,5,164,4,2008,2008,Qtr 2,Tháng Sáu,12,6,2,24
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2008,20080619,19,5,171,4,2008,2008,Qtr 2,Tháng Sáu,19,6,2,25
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2008,20080626,26,5,178,4,2008,2008,Qtr 2,Tháng Sáu,26,6,2,26
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2009,20090604,4,5,155,4,2009,2009,Qtr 2,Tháng Sáu,4,6,2,23
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2009,20090611,11,5,162,4,2009,2009,Qtr 2,Tháng Sáu,11,6,2,24
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2009,20090618,18,5,169,4,2009,2009,Qtr 2,Tháng Sáu,18,6,2,25
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2009,20090625,25,5,176,4,2009,2009,Qtr 2,Tháng Sáu,25,6,2,26
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2010,20100603,3,5,154,4,2010,2010,Qtr 2,Tháng Sáu,3,6,2,23
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2010,20100610,10,5,161,4,2010,2010,Qtr 2,Tháng Sáu,10,6,2,24
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2010,20100617,17,5,168,4,2010,2010,Qtr 2,Tháng Sáu,17,6,2,25
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2010,20100624,24,5,175,4,2010,2010,Qtr 2,Tháng Sáu,24,6,2,26
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2011,20110602,2,5,153,4,2010,2011,Qtr 2,Tháng Sáu,2,6,2,23
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2011,20110609,9,5,160,4,2010,2011,Qtr 2,Tháng Sáu,9,6,2,24
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2011,20110616,16,5,167,4,2010,2011,Qtr 2,Tháng Sáu,16,6,2,25
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2011,20110623,23,5,174,4,2010,2011,Qtr 2,Tháng Sáu,23,6,2,26
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2011,20110630,30,5,181,4,2010,2011,Qtr 2,Tháng Sáu,30,6,2,27
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2012,20120607,7,5,159,4,2011,2012,Qtr 2,Tháng Sáu,7,6,2,23
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2012,20120614,14,5,166,4,2011,2012,Qtr 2,Tháng Sáu,14,6,2,24
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2012,20120621,21,5,173,4,2011,2012,Qtr 2,Tháng Sáu,21,6,2,25
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2012,20120628,28,5,180,4,2011,2012,Qtr 2,Tháng Sáu,28,6,2,26
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2013,20130606,6,5,157,4,2012,2013,Qtr 2,Tháng Sáu,6,6,2,23
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2013,20130613,13,5,164,4,2012,2013,Qtr 2,Tháng Sáu,13,6,2,24
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2013,20130620,20,5,171,4,2012,2013,Qtr 2,Tháng Sáu,20,6,2,25
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2013,20130627,27,5,178,4,2012,2013,Qtr 2,Tháng Sáu,27,6,2,26
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2014,20140605,5,5,156,4,2013,2014,Qtr 2,Tháng Sáu,5,6,2,23
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2014,20140612,12,5,163,4,2013,2014,Qtr 2,Tháng Sáu,12,6,2,24
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2014,20140619,19,5,170,4,2013,2014,Qtr 2,Tháng Sáu,19,6,2,25
Thursday,June,Jeudi,Juin,Jueves,Junio,2,1,2014,20140626,26,5,177,4,2013,2014,Qtr 2,Tháng Sáu,26,6,2,26
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2005,20050303,3,5,62,3,2005,2005,Qtr 1,Tháng Ba,3,3,2,10
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2005,20050310,10,5,69,3,2005,2005,Qtr 1,Tháng Ba,10,3,2,11
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2005,20050317,17,5,76,3,2005,2005,Qtr 1,Tháng Ba,17,3,2,12
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2005,20050324,24,5,83,3,2005,2005,Qtr 1,Tháng Ba,24,3,2,13
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2005,20050331,31,5,90,3,2005,2005,Qtr 1,Tháng Ba,31,3,2,14
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2006,20060302,2,5,61,3,2006,2006,Qtr 1,Tháng Ba,2,3,2,9
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2006,20060309,9,5,68,3,2006,2006,Qtr 1,Tháng Ba,9,3,2,10
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2006,20060316,16,5,75,3,2006,2006,Qtr 1,Tháng Ba,16,3,2,11
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2006,20060323,23,5,82,3,2006,2006,Qtr 1,Tháng Ba,23,3,2,12
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2006,20060330,30,5,89,3,2006,2006,Qtr 1,Tháng Ba,30,3,2,13
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2007,20070301,1,5,60,3,2007,2007,Qtr 1,Tháng Ba,1,3,2,9
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2007,20070308,8,5,67,3,2007,2007,Qtr 1,Tháng Ba,8,3,2,10
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2007,20070315,15,5,74,3,2007,2007,Qtr 1,Tháng Ba,15,3,2,11
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2007,20070322,22,5,81,3,2007,2007,Qtr 1,Tháng Ba,22,3,2,12
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2007,20070329,29,5,88,3,2007,2007,Qtr 1,Tháng Ba,29,3,2,13
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2008,20080306,6,5,66,3,2008,2008,Qtr 1,Tháng Ba,6,3,2,10
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2008,20080313,13,5,73,3,2008,2008,Qtr 1,Tháng Ba,13,3,2,11
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2008,20080320,20,5,80,3,2008,2008,Qtr 1,Tháng Ba,20,3,2,12
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2008,20080327,27,5,87,3,2008,2008,Qtr 1,Tháng Ba,27,3,2,13
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2009,20090305,5,5,64,3,2009,2009,Qtr 1,Tháng Ba,5,3,2,10
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2009,20090312,12,5,71,3,2009,2009,Qtr 1,Tháng Ba,12,3,2,11
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2009,20090319,19,5,78,3,2009,2009,Qtr 1,Tháng Ba,19,3,2,12
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2009,20090326,26,5,85,3,2009,2009,Qtr 1,Tháng Ba,26,3,2,13
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2010,20100304,4,5,63,3,2010,2010,Qtr 1,Tháng Ba,4,3,2,10
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2010,20100311,11,5,70,3,2010,2010,Qtr 1,Tháng Ba,11,3,2,11
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2010,20100318,18,5,77,3,2010,2010,Qtr 1,Tháng Ba,18,3,2,12
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2010,20100325,25,5,84,3,2010,2010,Qtr 1,Tháng Ba,25,3,2,13
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2011,20110303,3,5,62,3,2010,2011,Qtr 1,Tháng Ba,3,3,2,10
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2011,20110310,10,5,69,3,2010,2011,Qtr 1,Tháng Ba,10,3,2,11
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2011,20110317,17,5,76,3,2010,2011,Qtr 1,Tháng Ba,17,3,2,12
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2011,20110324,24,5,83,3,2010,2011,Qtr 1,Tháng Ba,24,3,2,13
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2011,20110331,31,5,90,3,2010,2011,Qtr 1,Tháng Ba,31,3,2,14
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2012,20120301,1,5,61,3,2011,2012,Qtr 1,Tháng Ba,1,3,2,9
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2012,20120308,8,5,68,3,2011,2012,Qtr 1,Tháng Ba,8,3,2,10
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2012,20120315,15,5,75,3,2011,2012,Qtr 1,Tháng Ba,15,3,2,11
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2012,20120322,22,5,82,3,2011,2012,Qtr 1,Tháng Ba,22,3,2,12
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2012,20120329,29,5,89,3,2011,2012,Qtr 1,Tháng Ba,29,3,2,13
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2013,20130307,7,5,66,3,2012,2013,Qtr 1,Tháng Ba,7,3,2,10
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2013,20130314,14,5,73,3,2012,2013,Qtr 1,Tháng Ba,14,3,2,11
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2013,20130321,21,5,80,3,2012,2013,Qtr 1,Tháng Ba,21,3,2,12
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2013,20130328,28,5,87,3,2012,2013,Qtr 1,Tháng Ba,28,3,2,13
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2014,20140306,6,5,65,3,2013,2014,Qtr 1,Tháng Ba,6,3,2,10
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2014,20140313,13,5,72,3,2013,2014,Qtr 1,Tháng Ba,13,3,2,11
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2014,20140320,20,5,79,3,2013,2014,Qtr 1,Tháng Ba,20,3,2,12
Thursday,March,Jeudi,Mars,Jueves,Marzo,1,1,2014,20140327,27,5,86,3,2013,2014,Qtr 1,Tháng Ba,27,3,2,13
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2005,20050505,5,5,125,4,2005,2005,Qtr 2,Tháng Năm,5,5,2,19
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2005,20050512,12,5,132,4,2005,2005,Qtr 2,Tháng Năm,12,5,2,20
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2005,20050519,19,5,139,4,2005,2005,Qtr 2,Tháng Năm,19,5,2,21
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2005,20050526,26,5,146,4,2005,2005,Qtr 2,Tháng Năm,26,5,2,22
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2006,20060504,4,5,124,4,2006,2006,Qtr 2,Tháng Năm,4,5,2,18
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2006,20060511,11,5,131,4,2006,2006,Qtr 2,Tháng Năm,11,5,2,19
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2006,20060518,18,5,138,4,2006,2006,Qtr 2,Tháng Năm,18,5,2,20
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2006,20060525,25,5,145,4,2006,2006,Qtr 2,Tháng Năm,25,5,2,21
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2007,20070503,3,5,123,4,2007,2007,Qtr 2,Tháng Năm,3,5,2,18
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2007,20070510,10,5,130,4,2007,2007,Qtr 2,Tháng Năm,10,5,2,19
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2007,20070517,17,5,137,4,2007,2007,Qtr 2,Tháng Năm,17,5,2,20
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2007,20070524,24,5,144,4,2007,2007,Qtr 2,Tháng Năm,24,5,2,21
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2007,20070531,31,5,151,4,2007,2007,Qtr 2,Tháng Năm,31,5,2,22
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2008,20080501,1,5,122,4,2008,2008,Qtr 2,Tháng Năm,1,5,2,18
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2008,20080508,8,5,129,4,2008,2008,Qtr 2,Tháng Năm,8,5,2,19
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2008,20080515,15,5,136,4,2008,2008,Qtr 2,Tháng Năm,15,5,2,20
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2008,20080522,22,5,143,4,2008,2008,Qtr 2,Tháng Năm,22,5,2,21
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2008,20080529,29,5,150,4,2008,2008,Qtr 2,Tháng Năm,29,5,2,22
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2009,20090507,7,5,127,4,2009,2009,Qtr 2,Tháng Năm,7,5,2,19
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2009,20090514,14,5,134,4,2009,2009,Qtr 2,Tháng Năm,14,5,2,20
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2009,20090521,21,5,141,4,2009,2009,Qtr 2,Tháng Năm,21,5,2,21
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2009,20090528,28,5,148,4,2009,2009,Qtr 2,Tháng Năm,28,5,2,22
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2010,20100506,6,5,126,4,2010,2010,Qtr 2,Tháng Năm,6,5,2,19
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2010,20100513,13,5,133,4,2010,2010,Qtr 2,Tháng Năm,13,5,2,20
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2010,20100520,20,5,140,4,2010,2010,Qtr 2,Tháng Năm,20,5,2,21
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2010,20100527,27,5,147,4,2010,2010,Qtr 2,Tháng Năm,27,5,2,22
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2011,20110505,5,5,125,4,2010,2011,Qtr 2,Tháng Năm,5,5,2,19
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2011,20110512,12,5,132,4,2010,2011,Qtr 2,Tháng Năm,12,5,2,20
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2011,20110519,19,5,139,4,2010,2011,Qtr 2,Tháng Năm,19,5,2,21
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2011,20110526,26,5,146,4,2010,2011,Qtr 2,Tháng Năm,26,5,2,22
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2012,20120503,3,5,124,4,2011,2012,Qtr 2,Tháng Năm,3,5,2,18
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2012,20120510,10,5,131,4,2011,2012,Qtr 2,Tháng Năm,10,5,2,19
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2012,20120517,17,5,138,4,2011,2012,Qtr 2,Tháng Năm,17,5,2,20
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2012,20120524,24,5,145,4,2011,2012,Qtr 2,Tháng Năm,24,5,2,21
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2012,20120531,31,5,152,4,2011,2012,Qtr 2,Tháng Năm,31,5,2,22
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2013,20130502,2,5,122,4,2012,2013,Qtr 2,Tháng Năm,2,5,2,18
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2013,20130509,9,5,129,4,2012,2013,Qtr 2,Tháng Năm,9,5,2,19
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2013,20130516,16,5,136,4,2012,2013,Qtr 2,Tháng Năm,16,5,2,20
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2013,20130523,23,5,143,4,2012,2013,Qtr 2,Tháng Năm,23,5,2,21
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2013,20130530,30,5,150,4,2012,2013,Qtr 2,Tháng Năm,30,5,2,22
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2014,20140501,1,5,121,4,2013,2014,Qtr 2,Tháng Năm,1,5,2,18
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2014,20140508,8,5,128,4,2013,2014,Qtr 2,Tháng Năm,8,5,2,19
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2014,20140515,15,5,135,4,2013,2014,Qtr 2,Tháng Năm,15,5,2,20
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2014,20140522,22,5,142,4,2013,2014,Qtr 2,Tháng Năm,22,5,2,21
Thursday,May,Jeudi,Mai,Jueves,Mayo,2,1,2014,20140529,29,5,149,4,2013,2014,Qtr 2,Tháng Năm,29,5,2,22
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2005,20051103,3,5,307,2,2006,2005,Qtr 4,Tháng Mười Một,3,11,1,45
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2005,20051110,10,5,314,2,2006,2005,Qtr 4,Tháng Mười Một,10,11,1,46
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2005,20051117,17,5,321,2,2006,2005,Qtr 4,Tháng Mười Một,17,11,1,47
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2005,20051124,24,5,328,2,2006,2005,Qtr 4,Tháng Mười Một,24,11,1,48
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2006,20061102,2,5,306,2,2007,2006,Qtr 4,Tháng Mười Một,2,11,1,44
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2006,20061109,9,5,313,2,2007,2006,Qtr 4,Tháng Mười Một,9,11,1,45
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2006,20061116,16,5,320,2,2007,2006,Qtr 4,Tháng Mười Một,16,11,1,46
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2006,20061123,23,5,327,2,2007,2006,Qtr 4,Tháng Mười Một,23,11,1,47
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2006,20061130,30,5,334,2,2007,2006,Qtr 4,Tháng Mười Một,30,11,1,48
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2007,20071101,1,5,305,2,2008,2007,Qtr 4,Tháng Mười Một,1,11,1,44
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2007,20071108,8,5,312,2,2008,2007,Qtr 4,Tháng Mười Một,8,11,1,45
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2007,20071115,15,5,319,2,2008,2007,Qtr 4,Tháng Mười Một,15,11,1,46
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2007,20071122,22,5,326,2,2008,2007,Qtr 4,Tháng Mười Một,22,11,1,47
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2007,20071129,29,5,333,2,2008,2007,Qtr 4,Tháng Mười Một,29,11,1,48
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2008,20081106,6,5,311,2,2009,2008,Qtr 4,Tháng Mười Một,6,11,1,45
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2008,20081113,13,5,318,2,2009,2008,Qtr 4,Tháng Mười Một,13,11,1,46
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2008,20081120,20,5,325,2,2009,2008,Qtr 4,Tháng Mười Một,20,11,1,47
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2008,20081127,27,5,332,2,2009,2008,Qtr 4,Tháng Mười Một,27,11,1,48
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2009,20091105,5,5,309,2,2010,2009,Qtr 4,Tháng Mười Một,5,11,1,45
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2009,20091112,12,5,316,2,2010,2009,Qtr 4,Tháng Mười Một,12,11,1,46
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2009,20091119,19,5,323,2,2010,2009,Qtr 4,Tháng Mười Một,19,11,1,47
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2009,20091126,26,5,330,2,2010,2009,Qtr 4,Tháng Mười Một,26,11,1,48
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2010,20101104,4,5,308,2,2011,2010,Qtr 4,Tháng Mười Một,4,11,1,45
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2010,20101111,11,5,315,2,2011,2010,Qtr 4,Tháng Mười Một,11,11,1,46
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2010,20101118,18,5,322,2,2011,2010,Qtr 4,Tháng Mười Một,18,11,1,47
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2010,20101125,25,5,329,2,2011,2010,Qtr 4,Tháng Mười Một,25,11,1,48
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2011,20111103,3,5,307,2,2011,2011,Qtr 4,Tháng Mười Một,3,11,1,45
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2011,20111110,10,5,314,2,2011,2011,Qtr 4,Tháng Mười Một,10,11,1,46
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2011,20111117,17,5,321,2,2011,2011,Qtr 4,Tháng Mười Một,17,11,1,47
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2011,20111124,24,5,328,2,2011,2011,Qtr 4,Tháng Mười Một,24,11,1,48
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2012,20121101,1,5,306,2,2012,2012,Qtr 4,Tháng Mười Một,1,11,1,44
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2012,20121108,8,5,313,2,2012,2012,Qtr 4,Tháng Mười Một,8,11,1,45
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2012,20121115,15,5,320,2,2012,2012,Qtr 4,Tháng Mười Một,15,11,1,46
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2012,20121122,22,5,327,2,2012,2012,Qtr 4,Tháng Mười Một,22,11,1,47
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2012,20121129,29,5,334,2,2012,2012,Qtr 4,Tháng Mười Một,29,11,1,48
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2013,20131107,7,5,311,2,2013,2013,Qtr 4,Tháng Mười Một,7,11,1,45
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2013,20131114,14,5,318,2,2013,2013,Qtr 4,Tháng Mười Một,14,11,1,46
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2013,20131121,21,5,325,2,2013,2013,Qtr 4,Tháng Mười Một,21,11,1,47
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2013,20131128,28,5,332,2,2013,2013,Qtr 4,Tháng Mười Một,28,11,1,48
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2014,20141106,6,5,310,2,2014,2014,Qtr 4,Tháng Mười Một,6,11,1,45
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2014,20141113,13,5,317,2,2014,2014,Qtr 4,Tháng Mười Một,13,11,1,46
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2014,20141120,20,5,324,2,2014,2014,Qtr 4,Tháng Mười Một,20,11,1,47
Thursday,November,Jeudi,Novembre,Jueves,Noviembre,4,2,2014,20141127,27,5,331,2,2014,2014,Qtr 4,Tháng Mười Một,27,11,1,48
Thursday,October,Jeudi,Octobre,Jueves,Octubre,4,2,2005,20051006,6,5,279,2,2006,2005,Qtr 4,Tháng Mười,6,10,1,41
Thursday,October,Jeudi,Octobre,Jueves,Octubre,4,2,2005,20051013,13,5,286,2,2006,2005,Qtr 4,Tháng Mười,13,10,1,42
Thursday,October,Jeudi,Octobre,Jueves,Octubre,4,2,2005,20051020,20,5,293,2,2006,2005,Qtr 4,Tháng Mười,20,10,1,43
Thursday,October,Jeudi,Octobre,Jueves,Octubre,4,2,2005,20051027,27,5,300,2,2006,2005,Qtr 4,Tháng Mười,27,10,1,44
Thursday,October,Jeudi,Octobre,Jueves,Octubre,4,2,2006,20061005,5,5,278,2,2007,2006,Qtr 4,Tháng Mười,5,10,1,40
Thursday,October,Jeudi,Octobre,Jueves,Octubre,4,2,2006,20061012,12,5,285,2,2007,2006,Qtr 4,Tháng Mười,12,10,1,41
Thursday,October,Jeudi,Octobre,Jueves,Octubre,4,2,2006,20061019,19,5,292,2,2007,2006,Qtr 4,Tháng Mười,19,10,1,42
Thursday,October,Jeudi,Octobre,Jueves,Octubre,4,2,2006,20061026,26,5,299,2,2007,2006,Qtr 4,Tháng Mười,26,10,1,43
Thursday,October,Jeudi,Octobre,Jueves,Octubre,4,2,2007,20071004,4,5,277,2,2008,2007,Qtr 4,Tháng Mười,4,10,1,40
Thursday,October,Jeudi,Octobre,Jueves,Octubre,4,2,2007,20071011,11,5,284,2,2008,2007,Qtr 4,Tháng Mười,11,10,1,41
Thursday,October,Jeudi,Octobre,Jueves,Octubre,4,2,2007,20071018,18,5,291,2,2008,2007,Qtr 4,Tháng Mười,18,10,1,42
Thursday,October,Jeudi,Octobre,Jueves,Octubre,4,2,2007,20071025,25,5,298,2,2008,2007,Qtr 4,Tháng Mười,25,10,1,43
Thursday,October,Jeudi,Octobre,Jueves,Octubre,4,2,2008,20081002,2,5,276,2,2009,2008,Qtr 4,Tháng Mười,2,10,1,40
Thursday,October,Jeudi,Octobre,Jueves,Octubre,4,2,2008,20081009,9,5,283,2,2009,2008,Qtr 4,Tháng Mười,9,10,1,41
Thursday,October,Jeudi,Octobre,Jueves,Octubre,4,2,2008,20081016,16,5,290,2,2009,2008,Qtr 4,Tháng Mười,16,10,1,42
Thursday,October,Jeudi,Octobre,Jueves,Octubre,4,2,2008,20081023,23,5,297,2,2009,2008,Qtr 4,Tháng Mười,23,10,1,43
