SalesOrderNumber,Sum of SalesOrderLineNumber,Sum of TaxAmt,Sum of UnitPrice,CurrencyKey,Sum of TotalProductCost,CarrierTrackingNumber,Count of CustomerKey,CustomerPONumber,Sum of DiscountAmount,Năm,Quý,Tháng,Ngày,Count of DueDateKey,Sum of ExtendedAmount,Sum of Freight,Năm,Quý,Tháng,Ngày,Count of OrderDateKey,Sum of OrderQuantity,Count of ProductKey,Sum of ProductStandardCost,Count of PromotionKey,Sum of RevisionNumber,Sum of SalesAmount,Count of SalesTerritoryKey,Năm,Quý,Tháng,Ngày,Count of ShipDateKey,Sum of UnitPriceDiscountPct
SO66746,1,$183.5992,$2294.99,6,$1251.9813,,1,,0,2013,Qtr 4,Tháng Mười,2,1,$2294.99,$57.3748,2013,Qtr 3,Tháng Chín,20,1,1,1,$1251.9813,1,1,$2294.99,1,2013,Qtr 3,Tháng Chín,27,1,0
SO66747,10,$196.1016,$2451.27,6,$1318.2783,,4,,0,2013,Qtr 4,Tháng Mười,2,4,$2451.27,$61.2819,2013,Qtr 3,Tháng Chín,20,4,4,4,$1318.2783,4,4,$2451.27,4,2013,Qtr 3,Tháng Chín,27,4,0
SO66748,3,$196.1872,$2452.34,6,$1558.3102,,2,,0,2013,Qtr 4,Tháng Mười,2,2,$2452.34,$61.3086,2013,Qtr 3,Tháng Chín,20,2,2,2,$1558.3102,2,2,$2452.34,2,2013,Qtr 3,Tháng Chín,27,2,0
SO66749,1,$195.468,$2443.35,6,$1554.9479,,1,,0,2013,Qtr 4,Tháng Mười,2,1,$2443.35,$61.0838,2013,Qtr 3,Tháng Chín,20,1,1,1,$1554.9479,1,1,$2443.35,1,2013,Qtr 3,Tháng Chín,27,1,0
SO66750,6,$44.3976,$554.97,6,$300.1823,,3,,0,2013,Qtr 4,Tháng Mười,2,3,$554.97,$13.8744,2013,Qtr 3,Tháng Chín,20,3,3,3,$300.1823,3,3,$554.97,3,2013,Qtr 3,Tháng Chín,27,3,0
SO66751,3,$45.1984,$564.98,6,$303.926,,2,,0,2013,Qtr 4,Tháng Mười,2,2,$564.98,$14.1246,2013,Qtr 3,Tháng Chín,20,2,2,2,$303.926,2,2,$564.98,2,2013,Qtr 3,Tháng Chín,27,2,0
SO66752,3,$193.5248,$2419.06,100,$1495.0242,,2,,0,2013,Qtr 4,Tháng Mười,2,2,$2419.06,$60.4766,2013,Qtr 3,Tháng Chín,20,2,2,2,$1495.0242,2,2,$2419.06,2,2013,Qtr 3,Tháng Chín,27,2,0
SO66753,1,$59.388,$742.35,100,$461.4448,,1,,0,2013,Qtr 4,Tháng Mười,2,1,$742.35,$18.5588,2013,Qtr 3,Tháng Chín,20,1,1,1,$461.4448,1,1,$742.35,1,2013,Qtr 3,Tháng Chín,27,1,0
SO66754,3,$191.4448,$2393.06,100,$1488.8602,,2,,0,2013,Qtr 4,Tháng Mười,2,2,$2393.06,$59.8266,2013,Qtr 3,Tháng Chín,20,2,2,2,$1488.8602,2,2,$2393.06,2,2013,Qtr 3,Tháng Chín,27,2,0
SO66755,10,$196.2432,$2453.04,100,$1507.7328,,4,,0,2013,Qtr 4,Tháng Mười,2,4,$2453.04,$61.3262,2013,Qtr 3,Tháng Chín,20,4,4,4,$1507.7328,4,4,$2453.04,4,2013,Qtr 3,Tháng Chín,27,4,0
SO66756,6,$105.0672,$1313.34,19,$791.9861,,3,,0,2013,Qtr 4,Tháng Mười,2,3,$1313.34,$32.8336,2013,Qtr 3,Tháng Chín,20,3,3,3,$791.9861,3,3,$1313.34,3,2013,Qtr 3,Tháng Chín,27,3,0
SO66757,6,$49.9976,$624.97,100,$395.2282,,3,,0,2013,Qtr 4,Tháng Mười,2,3,$624.97,$15.6244,2013,Qtr 3,Tháng Chín,20,3,3,3,$395.2282,3,3,$624.97,3,2013,Qtr 3,Tháng Chín,27,3,0
SO66758,1,$43.1992,$539.99,100,$343.6496,,1,,0,2013,Qtr 4,Tháng Mười,2,1,$539.99,$13.4998,2013,Qtr 3,Tháng Chín,20,1,1,1,$343.6496,1,1,$539.99,1,2013,Qtr 3,Tháng Chín,27,1,0
SO66759,10,$48.6368,$607.96,100,$390.4505,,4,,0,2013,Qtr 4,Tháng Mười,2,4,$607.96,$15.1992,2013,Qtr 3,Tháng Chín,20,4,4,4,$390.4505,4,4,$607.96,4,2013,Qtr 3,Tháng Chín,27,4,0
SO66760,10,$95.9568,$1199.46,98,$762.4107,,4,,0,2013,Qtr 4,Tháng Mười,2,4,$1199.46,$29.9867,2013,Qtr 3,Tháng Chín,20,4,4,4,$762.4107,4,4,$1199.46,4,2013,Qtr 3,Tháng Chín,27,4,0
SO66761,10,$48.6368,$607.96,100,$390.4505,,4,,0,2013,Qtr 4,Tháng Mười,2,4,$607.96,$15.1992,2013,Qtr 3,Tháng Chín,20,4,4,4,$390.4505,4,4,$607.96,4,2013,Qtr 3,Tháng Chín,27,4,0
SO66762,10,$45.4208,$567.76,100,$354.0357,,4,,0,2013,Qtr 4,Tháng Mười,2,4,$567.76,$14.1942,2013,Qtr 3,Tháng Chín,20,4,4,4,$354.0357,4,4,$567.76,4,2013,Qtr 3,Tháng Chín,27,4,0
SO66763,10,$47.1168,$588.96,100,$361.9645,,4,,0,2013,Qtr 4,Tháng Mười,2,4,$588.96,$14.7242,2013,Qtr 3,Tháng Chín,20,4,4,4,$361.9645,4,4,$588.96,4,2013,Qtr 3,Tháng Chín,27,4,0
SO66764,1,$59.388,$742.35,6,$461.4448,,1,,0,2013,Qtr 4,Tháng Mười,2,1,$742.35,$18.5588,2013,Qtr 3,Tháng Chín,20,1,1,1,$461.4448,1,1,$742.35,1,2013,Qtr 3,Tháng Chín,27,1,0
SO66765,6,$189.1976,$2364.97,98,$1282.4421,,3,,0,2013,Qtr 4,Tháng Mười,3,3,$2364.97,$59.1244,2013,Qtr 3,Tháng Chín,21,3,3,3,$1282.4421,3,3,$2364.97,3,2013,Qtr 3,Tháng Chín,28,3,0
SO66766,10,$185.5168,$2318.96,98,$1264.5062,,4,,0,2013,Qtr 4,Tháng Mười,3,4,$2318.96,$57.9742,2013,Qtr 3,Tháng Chín,21,4,4,4,$1264.5062,4,4,$2318.96,4,2013,Qtr 3,Tháng Chín,28,4,0
SO66767,6,$184.7976,$2309.97,100,$1257.5839,,3,,0,2013,Qtr 4,Tháng Mười,3,3,$2309.97,$57.7494,2013,Qtr 3,Tháng Chín,21,3,3,3,$1257.5839,3,3,$2309.97,3,2013,Qtr 3,Tháng Chín,28,3,0
SO66768,10,$187.5968,$2344.96,100,$1270.6702,,4,,0,2013,Qtr 4,Tháng Mười,3,4,$2344.96,$58.6242,2013,Qtr 3,Tháng Chín,21,4,4,4,$1270.6702,4,4,$2344.96,4,2013,Qtr 3,Tháng Chín,28,4,0
SO66769,10,$6.956,$86.95,6,$32.5194,,4,,0,2013,Qtr 4,Tháng Mười,3,4,$86.95,$2.1739,2013,Qtr 3,Tháng Chín,21,4,4,4,$32.5194,4,4,$86.95,4,2013,Qtr 3,Tháng Chín,28,4,0
SO66770,6,$5.5976,$69.97,6,$26.1689,,3,,0,2013,Qtr 4,Tháng Mười,3,3,$69.97,$1.7494,2013,Qtr 3,Tháng Chín,21,3,3,3,$26.1689,3,3,$69.97,3,2013,Qtr 3,Tháng Chín,28,3,0
SO66771,6,$4.8376,$60.47,6,$22.6159,,3,,0,2013,Qtr 4,Tháng Mười,3,3,$60.47,$1.5119,2013,Qtr 3,Tháng Chín,21,3,3,3,$22.6159,3,3,$60.47,3,2013,Qtr 3,Tháng Chín,28,3,0
SO66772,3,$1.0352,$12.94,6,$4.8396,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$12.94,$0.3236,2013,Qtr 3,Tháng Chín,21,2,2,2,$4.8396,2,2,$12.94,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66773,3,$0.5824,$7.28,6,$2.7228,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$7.28,$0.1821,2013,Qtr 3,Tháng Chín,21,2,2,2,$2.7228,2,2,$7.28,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66774,3,$2.9272,$36.59,6,$13.6847,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$36.59,$0.9148,2013,Qtr 3,Tháng Chín,21,2,2,2,$13.6847,2,2,$36.59,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66775,1,$2.7992,$34.99,6,$13.0863,,1,,0,2013,Qtr 4,Tháng Mười,3,1,$34.99,$0.8748,2013,Qtr 3,Tháng Chín,21,1,1,1,$13.0863,1,1,$34.99,1,2013,Qtr 3,Tháng Chín,28,1,0
SO66776,1,$0.1832,$2.29,6,$0.8565,,1,,0,2013,Qtr 4,Tháng Mười,3,1,$2.29,$0.0573,2013,Qtr 3,Tháng Chín,21,1,1,1,$0.8565,1,1,$2.29,1,2013,Qtr 3,Tháng Chín,28,1,0
SO66777,6,$187.1976,$2339.97,100,$1268.8039,,3,,0,2013,Qtr 4,Tháng Mười,3,3,$2339.97,$58.4994,2013,Qtr 3,Tháng Chín,21,3,3,3,$1268.8039,3,3,$2339.97,3,2013,Qtr 3,Tháng Chín,28,3,0
SO66778,3,$185.7824,$2322.28,100,$1266.476,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$2322.28,$58.0571,2013,Qtr 3,Tháng Chín,21,2,2,2,$1266.476,2,2,$2322.28,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66779,3,$198.2672,$2478.34,100,$1568.0342,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$2478.34,$61.9586,2013,Qtr 3,Tháng Chín,21,2,2,2,$1568.0342,2,2,$2478.34,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66780,6,$64.1416,$801.77,98,$431.8512,,3,,0,2013,Qtr 4,Tháng Mười,3,3,$801.77,$20.0444,2013,Qtr 3,Tháng Chín,21,3,3,3,$431.8512,3,3,$801.77,3,2013,Qtr 3,Tháng Chín,28,3,0
SO66781,6,$54.5576,$681.97,98,$347.6802,,3,,0,2013,Qtr 4,Tháng Mười,3,3,$681.97,$17.0493,2013,Qtr 3,Tháng Chín,21,3,3,3,$347.6802,3,3,$681.97,3,2013,Qtr 3,Tháng Chín,28,3,0
SO66782,15,$48.792,$609.9,98,$325.0143,,5,,0,2013,Qtr 4,Tháng Mười,3,5,$609.9,$15.2477,2013,Qtr 3,Tháng Chín,21,5,5,5,$325.0143,5,5,$609.9,5,2013,Qtr 3,Tháng Chín,28,5,0
SO66783,1,$0.1832,$2.29,100,$0.8565,,1,,0,2013,Qtr 4,Tháng Mười,3,1,$2.29,$0.0573,2013,Qtr 3,Tháng Chín,21,1,1,1,$0.8565,1,1,$2.29,1,2013,Qtr 3,Tháng Chín,28,1,0
SO66784,1,$3.9992,$49.99,19,$38.4923,,1,,0,2013,Qtr 4,Tháng Mười,3,1,$49.99,$1.2498,2013,Qtr 3,Tháng Chín,21,1,1,1,$38.4923,1,1,$49.99,1,2013,Qtr 3,Tháng Chín,28,1,0
SO66785,1,$0.3192,$3.99,19,$1.4923,,1,,0,2013,Qtr 4,Tháng Mười,3,1,$3.99,$0.0998,2013,Qtr 3,Tháng Chín,21,1,1,1,$1.4923,1,1,$3.99,1,2013,Qtr 3,Tháng Chín,28,1,0
SO66786,1,$0.3992,$4.99,19,$1.8663,,1,,0,2013,Qtr 4,Tháng Mười,3,1,$4.99,$0.1248,2013,Qtr 3,Tháng Chín,21,1,1,1,$1.8663,1,1,$4.99,1,2013,Qtr 3,Tháng Chín,28,1,0
SO66787,3,$1.9024,$23.78,100,$8.8938,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$23.78,$0.5946,2013,Qtr 3,Tháng Chín,21,2,2,2,$8.8938,2,2,$23.78,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66788,3,$2.4384,$30.48,100,$14.9596,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$30.48,$0.7621,2013,Qtr 3,Tháng Chín,21,2,2,2,$14.9596,2,2,$30.48,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66789,3,$2.1824,$27.28,19,$10.2028,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$27.28,$0.6821,2013,Qtr 3,Tháng Chín,21,2,2,2,$10.2028,2,2,$27.28,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66790,6,$7.1976,$89.97,19,$53.4449,,3,,0,2013,Qtr 4,Tháng Mười,3,3,$89.97,$2.2494,2013,Qtr 3,Tháng Chín,21,3,3,3,$53.4449,3,3,$89.97,3,2013,Qtr 3,Tháng Chín,28,3,0
SO66791,3,$2.7912,$34.89,100,$13.0489,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$34.89,$0.8723,2013,Qtr 3,Tháng Chín,21,2,2,2,$13.0489,2,2,$34.89,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66792,3,$7.4792,$93.49,19,$34.9653,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$93.49,$2.3373,2013,Qtr 3,Tháng Chín,21,2,2,2,$34.9653,2,2,$93.49,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66793,3,$2.5824,$32.28,100,$12.0728,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$32.28,$0.8071,2013,Qtr 3,Tháng Chín,21,2,2,2,$12.0728,2,2,$32.28,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66794,10,$7.356,$91.95,19,$34.3894,,4,,0,2013,Qtr 4,Tháng Mười,3,4,$91.95,$2.2989,2013,Qtr 3,Tháng Chín,21,4,4,4,$34.3894,4,4,$91.95,4,2013,Qtr 3,Tháng Chín,28,4,0
SO66795,6,$3.9976,$49.97,19,$18.6889,,3,,0,2013,Qtr 4,Tháng Mười,3,3,$49.97,$1.2494,2013,Qtr 3,Tháng Chín,21,3,3,3,$18.6889,3,3,$49.97,3,2013,Qtr 3,Tháng Chín,28,3,0
SO66796,6,$1.9176,$23.97,100,$12.5249,,3,,0,2013,Qtr 4,Tháng Mười,3,3,$23.97,$0.5994,2013,Qtr 3,Tháng Chín,21,3,3,3,$12.5249,3,3,$23.97,3,2013,Qtr 3,Tháng Chín,28,3,0
SO66797,6,$3.9976,$49.97,19,$18.6889,,3,,0,2013,Qtr 4,Tháng Mười,3,3,$49.97,$1.2494,2013,Qtr 3,Tháng Chín,21,3,3,3,$18.6889,3,3,$49.97,3,2013,Qtr 3,Tháng Chín,28,3,0
SO66798,6,$3.9976,$49.97,100,$18.6889,,3,,0,2013,Qtr 4,Tháng Mười,3,3,$49.97,$1.2494,2013,Qtr 3,Tháng Chín,21,3,3,3,$18.6889,3,3,$49.97,3,2013,Qtr 3,Tháng Chín,28,3,0
SO66799,6,$5.1576,$64.47,100,$24.1119,,3,,0,2013,Qtr 4,Tháng Mười,3,3,$64.47,$1.6119,2013,Qtr 3,Tháng Chín,21,3,3,3,$24.1119,3,3,$64.47,3,2013,Qtr 3,Tháng Chín,28,3,0
SO66800,3,$2.5824,$32.28,98,$12.0728,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$32.28,$0.8071,2013,Qtr 3,Tháng Chín,21,2,2,2,$12.0728,2,2,$32.28,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66801,3,$2.1824,$27.28,100,$10.2028,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$27.28,$0.6821,2013,Qtr 3,Tháng Chín,21,2,2,2,$10.2028,2,2,$27.28,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66802,6,$7.1184,$88.98,100,$33.2786,,3,,0,2013,Qtr 4,Tháng Mười,3,3,$88.98,$2.2246,2013,Qtr 3,Tháng Chín,21,3,3,3,$33.2786,3,3,$88.98,3,2013,Qtr 3,Tháng Chín,28,3,0
SO66803,3,$2.1824,$27.28,100,$10.2028,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$27.28,$0.6821,2013,Qtr 3,Tháng Chín,21,2,2,2,$10.2028,2,2,$27.28,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66804,3,$1.0384,$12.98,100,$4.8546,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$12.98,$0.3246,2013,Qtr 3,Tháng Chín,21,2,2,2,$4.8546,2,2,$12.98,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66805,1,$2.8,$35,100,$13.09,,1,,0,2013,Qtr 4,Tháng Mười,3,1,$35,$0.875,2013,Qtr 3,Tháng Chín,21,1,1,1,$13.09,1,1,$35,1,2013,Qtr 3,Tháng Chín,28,1,0
SO66806,3,$2.9832,$37.29,19,$13.9465,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$37.29,$0.9323,2013,Qtr 3,Tháng Chín,21,2,2,2,$13.9465,2,2,$37.29,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66807,1,$2.8,$35,19,$13.09,,1,,0,2013,Qtr 4,Tháng Mười,3,1,$35,$0.875,2013,Qtr 3,Tháng Chín,21,1,1,1,$13.09,1,1,$35,1,2013,Qtr 3,Tháng Chín,28,1,0
SO66808,6,$5.9984,$74.98,100,$28.0426,,3,,0,2013,Qtr 4,Tháng Mười,3,3,$74.98,$1.8746,2013,Qtr 3,Tháng Chín,21,3,3,3,$28.0426,3,3,$74.98,3,2013,Qtr 3,Tháng Chín,28,3,0
SO66809,6,$7.5984,$94.98,100,$35.5226,,3,,0,2013,Qtr 4,Tháng Mười,3,3,$94.98,$2.3746,2013,Qtr 3,Tháng Chín,21,3,3,3,$35.5226,3,3,$94.98,3,2013,Qtr 3,Tháng Chín,28,3,0
SO66810,1,$2.7992,$34.99,100,$13.0863,,1,,0,2013,Qtr 4,Tháng Mười,3,1,$34.99,$0.8748,2013,Qtr 3,Tháng Chín,21,1,1,1,$13.0863,1,1,$34.99,1,2013,Qtr 3,Tháng Chín,28,1,0
SO66811,3,$198.076,$2475.95,100,$1567.1403,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$2475.95,$61.8988,2013,Qtr 3,Tháng Chín,21,2,2,2,$1567.1403,2,2,$2475.95,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66812,10,$64.5408,$806.76,100,$433.7175,,4,,0,2013,Qtr 4,Tháng Mười,3,4,$806.76,$20.1692,2013,Qtr 3,Tháng Chín,21,4,4,4,$433.7175,4,4,$806.76,4,2013,Qtr 3,Tháng Chín,28,4,0
SO66813,10,$191.5976,$2394.97,100,$1293.6621,,4,,0,2013,Qtr 4,Tháng Mười,3,4,$2394.97,$59.8744,2013,Qtr 3,Tháng Chín,21,4,4,4,$1293.6621,4,4,$2394.97,4,2013,Qtr 3,Tháng Chín,28,4,0
SO66814,6,$186.7976,$2334.97,100,$1271.2221,,3,,0,2013,Qtr 4,Tháng Mười,3,3,$2334.97,$58.3744,2013,Qtr 3,Tháng Chín,21,3,3,3,$1271.2221,3,3,$2334.97,3,2013,Qtr 3,Tháng Chín,28,3,0
SO66815,3,$62.1872,$777.34,100,$474.5311,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$777.34,$19.4336,2013,Qtr 3,Tháng Chín,21,2,2,2,$474.5311,2,2,$777.34,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66816,10,$102.6256,$1282.82,98,$801.9517,,4,,0,2013,Qtr 4,Tháng Mười,3,4,$1282.82,$32.0707,2013,Qtr 3,Tháng Chín,21,4,4,4,$801.9517,4,4,$1282.82,4,2013,Qtr 3,Tháng Chín,28,4,0
SO66817,6,$138.2616,$1728.27,6,$1092.7128,,3,,0,2013,Qtr 4,Tháng Mười,3,3,$1728.27,$43.2069,2013,Qtr 3,Tháng Chín,21,3,3,3,$1092.7128,3,3,$1728.27,3,2013,Qtr 3,Tháng Chín,28,3,0
SO66818,3,$92.4384,$1155.48,6,$726.1661,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$1155.48,$28.8871,2013,Qtr 3,Tháng Chín,21,2,2,2,$726.1661,2,2,$1155.48,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66819,6,$90.7576,$1134.47,6,$718.3084,,3,,0,2013,Qtr 4,Tháng Mười,3,3,$1134.47,$28.3619,2013,Qtr 3,Tháng Chín,21,3,3,3,$718.3084,3,3,$1134.47,3,2013,Qtr 3,Tháng Chín,28,3,0
SO66820,1,$185.5992,$2319.99,6,$1265.6195,,1,,0,2013,Qtr 4,Tháng Mười,3,1,$2319.99,$57.9998,2013,Qtr 3,Tháng Chín,21,1,1,1,$1265.6195,1,1,$2319.99,1,2013,Qtr 3,Tháng Chín,28,1,0
SO66821,6,$187.1976,$2339.97,6,$1268.8039,,3,,0,2013,Qtr 4,Tháng Mười,3,3,$2339.97,$58.4994,2013,Qtr 3,Tháng Chín,21,3,3,3,$1268.8039,3,3,$2339.97,3,2013,Qtr 3,Tháng Chín,28,3,0
SO66822,3,$43.9184,$548.98,100,$350.5719,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$548.98,$13.7246,2013,Qtr 3,Tháng Chín,21,2,2,2,$350.5719,2,2,$548.98,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66823,15,$49.076,$613.45,100,$371.1238,,5,,0,2013,Qtr 4,Tháng Mười,3,5,$613.45,$15.3365,2013,Qtr 3,Tháng Chín,21,5,5,5,$371.1238,5,5,$613.45,5,2013,Qtr 3,Tháng Chín,28,5,0
SO66824,6,$44.3176,$553.97,100,$348.8782,,3,,0,2013,Qtr 4,Tháng Mười,3,3,$553.97,$13.8494,2013,Qtr 3,Tháng Chín,21,3,3,3,$348.8782,3,3,$553.97,3,2013,Qtr 3,Tháng Chín,28,3,0
SO66825,1,$43.1992,$539.99,100,$343.6496,,1,,0,2013,Qtr 4,Tháng Mười,3,1,$539.99,$13.4998,2013,Qtr 3,Tháng Chín,21,1,1,1,$343.6496,1,1,$539.99,1,2013,Qtr 3,Tháng Chín,28,1,0
SO66826,3,$193.5248,$2419.06,98,$1495.0242,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$2419.06,$60.4766,2013,Qtr 3,Tháng Chín,21,2,2,2,$1495.0242,2,2,$2419.06,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66827,3,$193.5248,$2419.06,6,$1495.0242,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$2419.06,$60.4766,2013,Qtr 3,Tháng Chín,21,2,2,2,$1495.0242,2,2,$2419.06,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66828,3,$193.0448,$2413.06,6,$1492.7802,,2,,0,2013,Qtr 4,Tháng Mười,3,2,$2413.06,$60.3266,2013,Qtr 3,Tháng Chín,21,2,2,2,$1492.7802,2,2,$2413.06,2,2013,Qtr 3,Tháng Chín,28,2,0
SO66829,10,$139.1568,$1739.46,98,$1096.8979,,4,,0,2013,Qtr 4,Tháng Mười,4,4,$1739.46,$43.4867,2013,Qtr 3,Tháng Chín,22,4,4,4,$1096.8979,4,4,$1739.46,4,2013,Qtr 3,Tháng Chín,29,4,0
SO66830,6,$8.2792,$103.49,6,$38.7053,,3,,0,2013,Qtr 4,Tháng Mười,4,3,$103.49,$2.5873,2013,Qtr 3,Tháng Chín,22,3,3,3,$38.7053,3,3,$103.49,3,2013,Qtr 3,Tháng Chín,29,3,0
SO66831,6,$5.9984,$74.98,6,$28.0426,,3,,0,2013,Qtr 4,Tháng Mười,4,3,$74.98,$1.8746,2013,Qtr 3,Tháng Chín,22,3,3,3,$28.0426,3,3,$74.98,3,2013,Qtr 3,Tháng Chín,29,3,0
SO66832,1,$1.7192,$21.49,6,$8.0373,,1,,0,2013,Qtr 4,Tháng Mười,4,1,$21.49,$0.5373,2013,Qtr 3,Tháng Chín,22,1,1,1,$8.0373,1,1,$21.49,1,2013,Qtr 3,Tháng Chín,29,1,0
SO66833,3,$5.4792,$68.49,6,$25.6153,,2,,0,2013,Qtr 4,Tháng Mười,4,2,$68.49,$1.7123,2013,Qtr 3,Tháng Chín,22,2,2,2,$25.6153,2,2,$68.49,2,2013,Qtr 3,Tháng Chín,29,2,0
SO66834,3,$6.3184,$78.98,6,$33.0986,,2,,0,2013,Qtr 4,Tháng Mười,4,2,$78.98,$1.9746,2013,Qtr 3,Tháng Chín,22,2,2,2,$33.0986,2,2,$78.98,2,2013,Qtr 3,Tháng Chín,29,2,0
SO66835,1,$5.5992,$69.99,6,$26.1763,,1,,0,2013,Qtr 4,Tháng Mười,4,1,$69.99,$1.7498,2013,Qtr 3,Tháng Chín,22,1,1,1,$26.1763,1,1,$69.99,1,2013,Qtr 3,Tháng Chín,29,1,0
SO66836,1,$0.1832,$2.29,6,$0.8565,,1,,0,2013,Qtr 4,Tháng Mười,4,1,$2.29,$0.0573,2013,Qtr 3,Tháng Chín,22,1,1,1,$0.8565,1,1,$2.29,1,2013,Qtr 3,Tháng Chín,29,1,0
SO66837,3,$5.0384,$62.98,6,$48.4946,,2,,0,2013,Qtr 4,Tháng Mười,4,2,$62.98,$1.5746,2013,Qtr 3,Tháng Chín,22,2,2,2,$48.4946,2,2,$62.98,2,2013,Qtr 3,Tháng Chín,29,2,0
SO66838,15,$200.1048,$2501.31,98,$1580.1851,,5,,0,2013,Qtr 4,Tháng Mười,4,5,$2501.31,$62.533,2013,Qtr 3,Tháng Chín,22,5,5,5,$1580.1851,5,5,$2501.31,5,2013,Qtr 3,Tháng Chín,29,5,0
SO66839,1,$0.7192,$8.99,100,$6.9223,,1,,0,2013,Qtr 4,Tháng Mười,4,1,$8.99,$0.2248,2013,Qtr 3,Tháng Chín,22,1,1,1,$6.9223,1,1,$8.99,1,2013,Qtr 3,Tháng Chín,29,1,0
SO66840,6,$7.1176,$88.97,100,$33.2749,,3,,0,2013,Qtr 4,Tháng Mười,4,3,$88.97,$2.2244,2013,Qtr 3,Tháng Chín,22,3,3,3,$33.2749,3,3,$88.97,3,2013,Qtr 3,Tháng Chín,29,3,0
SO66841,10,$15.3416,$191.77,19,$75.2821,,4,,0,2013,Qtr 4,Tháng Mười,4,4,$191.77,$4.7944,2013,Qtr 3,Tháng Chín,22,4,4,4,$75.2821,4,4,$191.77,4,2013,Qtr 3,Tháng Chín,29,4,0
SO66842,3,$3.1984,$39.98,19,$14.9526,,2,,0,2013,Qtr 4,Tháng Mười,4,2,$39.98,$0.9996,2013,Qtr 3,Tháng Chín,22,2,2,2,$14.9526,2,2,$39.98,2,2013,Qtr 3,Tháng Chín,29,2,0
SO66843,3,$2.1824,$27.28,100,$10.2028,,2,,0,2013,Qtr 4,Tháng Mười,4,2,$27.28,$0.6821,2013,Qtr 3,Tháng Chín,22,2,2,2,$10.2028,2,2,$27.28,2,2013,Qtr 3,Tháng Chín,29,2,0
SO66844,3,$2.1824,$27.28,19,$10.2028,,2,,0,2013,Qtr 4,Tháng Mười,4,2,$27.28,$0.6821,2013,Qtr 3,Tháng Chín,22,2,2,2,$10.2028,2,2,$27.28,2,2013,Qtr 3,Tháng Chín,29,2,0
SO66845,1,$1.9992,$24.99,100,$9.3463,,1,,0,2013,Qtr 4,Tháng Mười,4,1,$24.99,$0.6248,2013,Qtr 3,Tháng Chín,22,1,1,1,$9.3463,1,1,$24.99,1,2013,Qtr 3,Tháng Chín,29,1,0
SO66846,3,$9.5984,$119.98,100,$64.6686,,2,,0,2013,Qtr 4,Tháng Mười,4,2,$119.98,$2.9996,2013,Qtr 3,Tháng Chín,22,2,2,2,$64.6686,2,2,$119.98,2,2013,Qtr 3,Tháng Chín,29,2,0
SO66847,6,$10.3176,$128.97,19,$71.5909,,3,,0,2013,Qtr 4,Tháng Mười,4,3,$128.97,$3.2244,2013,Qtr 3,Tháng Chín,22,3,3,3,$71.5909,3,3,$128.97,3,2013,Qtr 3,Tháng Chín,29,3,0
